tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_id
646749,273600,True,Wed Nov 22 18:39:49 +0000 2017,"Crazy amount of packaging @115821 for one small, flat item 😤 #amazonpackagingnightmare https://t.co/IKECCqDC3L",646748,,646749.0
2306251,669073,True,Thu Oct 19 21:28:29 +0000 2017,"@AmazonHelp Or I cancel my prime and never use you again, it's delivered tomorrow and my son will be distraught that I'm going to refuse it. #ripoff",,2306250.0,2306252.0
538611,244872,True,Sat Dec 02 14:11:54 +0000 2017,como faz pra parar a @117086 de me roubar 1 real todo mês do meu cartão?,538609,,538611.0
1273443,418076,True,Thu Oct 26 14:51:57 +0000 2017,"@120533 Bjr, peut-on enfin offrir un ebook Kindle sans passer par la carte cadeaux? Cela afin d'offrir un livre bien précis &amp; rien d'autre https://t.co/OkvA25kiET",1273441,,1273443.0
2602293,736494,True,Fri Nov 17 08:19:02 +0000 2017,"Hi @120533  pourriez-vous, svp, mettre à jour la page correspondante sur votre site (notamment nom du médaillon) ?

Merci https://t.co/VUZWhFVaVh",2602292,,2602293.0
1415216,448877,True,Thu Nov 02 02:43:51 +0000 2017,@AmazonHelp  https://t.co/SJg0mKKRFa,,1415215.0,1415219.0
2709919,760948,True,Mon Nov 20 01:38:29 +0000 2017,"@AmazonHelp It finally got here, 20 min late &amp; it’s missing food 😡",2709918,2709920.0,2709921.0
1038898,365809,True,Sat Oct 14 20:02:19 +0000 2017,@AmazonHelp Still not appeared 🙃🙃,1038899,1038897.0,1038902.0
2419873,695172,True,Sat Nov 25 21:58:39 +0000 2017,"@695171 @115821 Ugh! That’s so frustrating! That sounds so helpful, why would they get rid of it 😫",2419872,2419874.0,2419879.0
2073954,613390,True,Wed Nov 08 17:14:41 +0000 2017,@AmazonHelp ....and waiting... https://t.co/RLD7DdmN9B,,2073953.0,2073956.0
1279814,419465,True,Thu Oct 26 16:52:55 +0000 2017,"@AmazonHelp App says arriving today, no sign and my post isnt delivered direct from Inverness, all parcels for us go via sub PO. https://t.co/GH8ypEjnW8",1279816,1279813.0,1279815.0
1467714,131071,True,Fri Nov 03 00:50:11 +0000 2017,@AmazonHelp welcome to Amazon https://t.co/B3KMd1Ae2d,1467718,1467710.0,1467721.0
77561,133281,True,Thu Nov 30 11:58:16 +0000 2017,"@115830 Also, how was the package left with someone who isn’t at home? I just knocked (2 mins after card was left) and no one is there. I will definitely be cancelling my Prime trial. Absolutely worthless.",77559,77562.0,77562.0
2277414,662281,True,Wed Apr 19 17:19:42 +0000 2017,"Hi @115850 , long time no chit chat !! You angry brooo? 🤔",2277412,,2277414.0
2142432,629932,True,Thu Oct 19 09:15:29 +0000 2017,"お母さんから電話来てAmazonから変なのきたって、メール？みたいな詐欺？
私がAmazonやってるか言われたけどそもそもアプリ入れてへんし、県外からくるのは何って言われたけどAmazon関係ないって言った。
何なんだろうね？",2142431,,2142432.0
2723354,763954,True,Mon Nov 20 11:10:40 +0000 2017,amazonesから支払い番号がまだ来ない,2723353,,2723354.0
1403514,446306,True,Mon Oct 16 17:07:05 +0000 2017,"@AmazonHelp Contacted and guess what, I got reassurance but not my stuff #subPrime","1403516,1403517",1403513.0,1403515.0
421882,215498,True,Tue Oct 10 09:31:02 +0000 2017,@AmazonHelp No. It just says: Now expected on 26th October instead of 9th October.,"421884,421885",421881.0,421883.0
1413379,448461,True,Sat Oct 28 19:28:39 +0000 2017,@116439 would love to provide you guys with some images for your new screensavers 😊,1413378,,1413379.0
1209517,403931,True,Wed Oct 25 10:54:46 +0000 2017,@115850 such a reckless response on my order. Never expected from Amazon!,1209515,,1209517.0
1071110,372759,True,Mon Oct 23 16:10:44 +0000 2017,@AmazonHelp But why. This has never happened. Like there are no drivers working today or something??,,1071109.0,1071112.0
351885,199692,True,Sun Oct 08 10:06:54 +0000 2017,Goal is to be so rich that i can buy all the books in my @115850 cart.,351884,,351885.0
2154038,632900,True,Mon Nov 20 16:18:23 +0000 2017,"@AmazonHelp Je vais faire ça, merci",2154037,2154039.0,2154042.0
1353743,435696,True,Mon Oct 16 14:07:51 +0000 2017,"Way bill no-  5180749930646
Customer care telling you will get it by evening. Will it come after midnight?. No contact details available at you.

Too bad service. Took Approx 10 days to arrive.. where other courier take 1-2 days only.. @215765  @12339  @AmazonHelp https://t.co/1bOjvVFBbi",1353742,,1353743.0
1382733,441802,True,Sun Oct 29 19:03:35 +0000 2017,@AmazonHelp Doesn't work folks ☹️ https://t.co/tYr6l5olUM,1382735,1382732.0,1382734.0
2710368,761043,True,Sun Nov 26 23:33:54 +0000 2017,@AmazonHelp Customer service is very well hidden on your site and the seller isn't answering,2710369,2710367.0,2710366.0
2578447,731014,True,Thu Nov 16 21:31:56 +0000 2017,"@AmazonHelp Hi guys, I've got an item I wish I return but I don't have the original packaging anymore, it got torn when I opened it, will this be a problem for returns if I repackage it myself?",2578446,,2578447.0
1718704,444669,True,Tue Nov 07 06:19:37 +0000 2017,@AmazonHelp 408-7381410-8288305 refund not yet given amazon must pay panality as 5 days passed for amount ₹699,"1718702,1718728,1718729",1718730.0,1718733.0
395064,169172,True,Fri Dec 23 18:04:46 +0000 2016,@AmazonHelp @115830 127th day requesting any kind of response,395065,395063.0,395394.0
2562046,727108,True,Thu Nov 16 17:59:10 +0000 2017,"Le service Prime d' @120533, vraiment plus ce que c'était..

Obligé de contacter 3x15 min le service client pour un simple chargeur ?

Entre livreur incompétent, vol de colis, et aucun geste commercial au final (pour 2 échecs de commandes). BRAVO.. 👏

#Amazon #Ecommerce",2562045,,2562046.0
1668887,442617,True,Mon Nov 06 12:14:00 +0000 2017,"Olá, @117086! Fiz um pedido em 03/11 e ainda não consegui realizar o pagamento. O site de vocês diz que redireciona pro banco e volta.",1668886,,1668887.0
562925,251773,True,Sat Dec 02 23:36:15 +0000 2017,@115821 your customer service policy is garbage and the ups driver almost certainly stole my package,562922,,562925.0
1138354,388137,True,Wed Nov 01 23:18:12 +0000 2017,@AmazonHelp No it doesn't.,1138357,1138353.0,1138356.0
2986479,823477,True,Thu Nov 30 07:46:53 +0000 2017,@AmazonHelp I’ve got the tracking and states delivery now between 30th Nov and 4th Dec !! Don’t offer next day service if it’s going to take 5 days!! #terriblecustomerservice,2986480,2986478.0,2986484.0
988115,354115,True,Sat Oct 14 11:58:07 +0000 2017,@AmazonHelp 9904708447,"988116,988117",988114.0,988110.0
2400905,389124,True,Fri Oct 20 12:50:49 +0000 2017,@690796 @AmazonHelp Der dann aber fairerweise keine Antwort triggern sollte :D,"2400903,2400911",2400912.0,2400916.0
2870680,797120,True,Tue Nov 28 02:39:40 +0000 2017,"@AmazonHelp My account has been hacked and charged multiple times and even with customer service coming in to reset the account, it continues to happen.",,2870679.0,2870682.0
138177,147125,True,Fri Nov 24 10:35:25 +0000 2017,@AmazonHelp Hab ich auch schon probiert und @7955 hat es am Rechner versucht. Nicht bestellbar…,138179,138175.0,138195.0
2752433,770540,True,Tue Oct 31 18:24:41 +0000 2017,"When the @115821 delivery driver leaves your parcel with a neighbour but puts your house number on the card, so you've no idea where it is 🙈",2752431,,2752433.0
1937632,576406,True,Sun Nov 12 01:10:22 +0000 2017,@AmazonHelp amigos les acabo de enviar un mensaje 😏,1937631,,1937632.0
162140,153430,True,Sat Nov 25 06:44:05 +0000 2017,@AmazonHelp Ok I ordered again when it will be shipped???,162142,162139.0,162141.0
580534,133261,True,Tue Nov 28 16:30:03 +0000 2017,"@115850 @132994 
Why no  extra 3K for mobile exchange like it was there for #OnePlus5  ?
Any upcoming possibility ?",580533,,580534.0
167885,155060,True,Fri Nov 24 21:23:19 +0000 2017,"@AmazonHelp Poxa, acabei de ver a estimativa: fevereiro/2018. Quando fiz a compra, a estimativa era pra novembro/2017... Sacanagem :(",,167884.0,167890.0
176353,138674,True,Sat Nov 25 00:59:32 +0000 2017,"@AmazonHelp Like no matter where I click from ""where's my stuff"" it just takes me to an answer that doesn't help me, how do I go straight to talk to someone",176356,176352.0,176360.0
1481845,340075,True,Fri Nov 03 02:06:48 +0000 2017,@AmazonHelp After 2-3 days you people will again say no option for you take your refund back this is the shit reason you will give and sorry shit reason,"1481843,1481846",1481847.0,1473716.0
2674383,706413,True,Sun Nov 19 12:31:09 +0000 2017,@AmazonHelp I am already replied on this link but not respond from your side now please tell me what to do I am tired now,,2674382.0,2674384.0
487697,231086,True,Fri Dec 01 16:21:30 +0000 2017,"@AmazonHelp I did, it says no messages lol. I'm very confused",487698,487696.0,487694.0
1019590,361247,True,Sat Oct 14 20:30:10 +0000 2017,@AmazonHelp A zieht Kundengelder ein u ist völlig unfähig zu liefern. 5€ Gutschein dafür dass ich was bestelle was nicht ankommt? Lächerlich,1019591,1019588.0,1019587.0
2938287,812182,True,Wed Nov 29 12:28:46 +0000 2017,"@AmazonHelp Sí, tengo varios...uno era para ayer y me han retrasado la fecha. Otro era para hoy y lo mismo... Y siempre Correos...",2938286,2938288.0,2938289.0
311535,190398,True,Mon Oct 09 13:42:25 +0000 2017,@AmazonHelp And as per your process until you people come and pick up old device you wont dispatch new one.And the way you guys are 1/3,,311533.0,311527.0
2681958,754455,True,Sat Nov 25 23:33:19 +0000 2017,は？P3・P4・P4G・P5のサントラ全部無料かよ amazon神だな,2681957,,2681958.0
227950,170347,True,Sun Oct 01 23:05:02 +0000 2017,I've had my Kindle fire 10 months.  And the battery seems to die really quickly. Anyone else had this ??,227949,,227950.0
826600,316898,True,Fri Oct 13 01:23:12 +0000 2017,"@115850 @AmazonHelp @23773 @951 
Just wasted 15k on a defective G5S PLUS. Lost faith in Amazon &amp; Moto. *Sighs*","826599,826601,826602",,826600.0
2622444,740898,True,Fri Nov 17 17:38:53 +0000 2017,@AmazonHelp Have already done and waiting for your action. But I required it urgently and will be out of station for 20 days. I was about to gift it to someone.. all plan flushed in ..,2622446,2622443.0,2622445.0
1548392,153823,True,Sun Nov 26 02:41:42 +0000 2017,@AmazonHelp Como funciona o pagamento por débito online? Desde quarta-feira tento efetuá-lo e não consigo :(,1548391,,1548392.0
2468607,706263,True,Tue Nov 21 14:22:34 +0000 2017,@AmazonHelp Thanks. Is __email__ a genuine amazon email?,2468605,2468608.0,2468615.0
1078457,374404,True,Tue Oct 24 00:50:27 +0000 2017,@117804 Já garanti o meu!,1078456,1078458.0,1078458.0
1156200,126981,True,Tue Oct 24 18:06:48 +0000 2017,"@AmazonHelp hi, can you give me some advice on a return? If I DM the order number, would you be able to give me some details about return?",1156198,,1156200.0
500843,234636,True,Fri Dec 01 19:15:29 +0000 2017,@AmazonHelp I have contacted customer service and it has been 5 days with no response,500842,500844.0,500870.0
2276763,662156,True,Sat Nov 11 16:39:44 +0000 2017,@AmazonHelp Aunque no sea muy original... como empecé viendo la serie de Juego de Tronos.... He decido empezar a leerme todos los libros 🙈😍📖,2276762,2276764.0,2276765.0
1731216,523085,True,Tue Nov 07 11:44:12 +0000 2017,@115821 what’s the point of having same delivery if when you order it says it won’t be delivered on that day? So annoyed! @AmazonHelp,1731213,,1731216.0
871124,125066,True,Fri Oct 20 18:30:07 +0000 2017,#FireEmblemWarriors &amp; the #NintendoSwitch exclusive special edition are out now! Also available on the New Nintendo #3DS family of systems. https://t.co/IgqxknyBCs,871123,,871124.0
2811120,783920,True,Wed Nov 22 07:44:09 +0000 2017,@AmazonHelp I don't have an Amazon Account,2811118,2811123.0,2811124.0
947284,344644,True,Sat Nov 25 17:18:02 +0000 2017,@AmazonHelp I want others to see how you can refuse a mail and how others should not believe your mails anymore.,"947286,947287",947283.0,947285.0
729704,294771,True,Wed Oct 11 09:35:38 +0000 2017,"@AmazonHelp Sí, pero si me llega después de que me vaya me voy a llevar un chasco D:",,729703.0,729706.0
1239549,410745,True,Mon Oct 16 03:00:22 +0000 2017,@AmazonHelp Listen I didn’t get my package and I have been waiting for a long time so can you just fricken get it to me?,,1239548.0,1239545.0
295764,186443,True,Fri Oct 06 18:00:22 +0000 2017,"@AmazonHelp one book is showing up not on my author page where the other two are, how can i fix that?",295766,295763.0,295769.0
1581314,486812,True,Sat Nov 04 21:50:03 +0000 2017,@AmazonHelp Jetzt funktioniert es urplötzlich wieder. Gab es Serverprobleme?,1581316,1581313.0,1581312.0
2528829,719994,True,Thu Nov 16 05:58:55 +0000 2017,@AmazonHelp hi there! Been nearly a week “order not dispatched yet” how can I follow this up?,2528828,,2528829.0
1068370,371765,True,Sat Oct 14 23:50:06 +0000 2017,@AmazonHelp I'll just assume your lack of response means you're working on it?,,1068368.0,1068372.0
1423057,450552,True,Thu Nov 02 09:40:58 +0000 2017,@AmazonHelp How log i have to wait for it. Its almost 17 days i have placed the order. Flipkart is much much better then you guys.,,1422340.0,1422339.0
2560273,449947,True,Thu Nov 16 17:21:21 +0000 2017,@AmazonHelp No message. The expected shipping/delivery date just changes in my list of orders.,2560272,2560274.0,2560275.0
1347597,434260,True,Fri Oct 20 09:49:21 +0000 2017,@AmazonHelp I have responded on this link as well. Sent emails and made customer care calls. https://t.co/dQ0sNLvYwA,"1347596,1347598",1347599.0,1347601.0
1368962,438646,True,Fri Oct 27 22:39:59 +0000 2017,".@115821 what's the point of pre-ordering with you guys if you can't deliver faster than me walking into the store, the Switch 2 be here 1st",1368961,,1368962.0
748696,298518,True,Wed Oct 11 17:18:03 +0000 2017,@AmazonHelp Updat wont hlp...delivery will..pls deliver by morning 10 to avoid one more day loss..my product is an exchange one..which makes me handicap,748694,748705.0,746762.0
840884,319977,True,Fri Oct 13 11:52:55 +0000 2017,@AmazonHelp It just says Amazon Shipping on my orders the van that brought the other parcel said nothing on the side,840885,840882.0,840409.0
1456407,458033,True,Thu Nov 02 19:23:41 +0000 2017,@AmazonHelp My mistake that I bought smthng via amazon when u trouble so much ur customer.,,1456406.0,1456416.0
1996350,371319,True,Sun Nov 26 10:50:29 +0000 2017,"@AmazonHelp Don’t get me wrong, I’m pleased it’s turning up early, but if I wasn’t in today it’d go to my neighbour (also fine, usually!) but there is LOADS turning up and wouldn’t want to clog up their hallway taking them all in!",,1996349.0,1996351.0
2290044,623801,True,Sun Nov 12 07:38:11 +0000 2017,@AmazonHelp @115850  I've already replied last time. How much time I've to reply?,2290045,2290043.0,2116190.0
1774534,533289,True,Wed Nov 08 04:23:08 +0000 2017,Amazon来たあああああああああああ！！！！！*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･* https://t.co/SVBSUZycfX,1774533,,1774534.0
385386,116316,True,Mon Oct 09 12:27:00 +0000 2017,"@207246 Wir haben nachgedacht und finden, soviel Kreativität muss belohnt werden! Melde dich bitte mal hier: https://t.co/ldRsgyPA3t :-)",386196,385385.0,385390.0
268651,180045,True,Fri Oct 06 00:57:30 +0000 2017,@AmazonHelp Visio tv,268653,268650.0,268652.0
2784561,777493,True,Tue Nov 21 18:01:11 +0000 2017,@AmazonHelp Que me mandan cartas haciendome sentir especial y es la misma promocion que me sale todos los días en la aplicación,,2784560.0,2784562.0
1007043,358303,True,Sun Oct 22 18:29:47 +0000 2017,@AmazonHelp My PC,1007041,1007044.0,1007045.0
361714,181613,True,Sun Oct 08 17:28:39 +0000 2017,"Hi @AmazonHelp, I just bought a product, money deducted &amp; now email comes saying I have product limit, cannot buy. Help?","361712,361716,361717",,361714.0
1152550,338511,True,Tue Oct 24 16:28:36 +0000 2017,"@AmazonHelp Item not delivered , no tracking information, customer service can't find it and keep saying 24 hrs not even DPD know where it is",1152549,1152551.0,1152552.0
2894658,596925,True,Tue Nov 28 15:33:05 +0000 2017,"I'm trying to send an @AmazonHelp gift to a family member, and EVERY TIME I add a gift note, it changes it to my address 😤😤😤",2894657,,2894658.0
1372131,331695,True,Mon Oct 16 14:38:09 +0000 2017,"@AmazonHelp Still getting declined. Skipped gift cards n paid for the items off credit c. Rejected at first, then one item was allowed through but not..",1372130,1372132.0,1372132.0
283095,159034,True,Fri Oct 06 13:43:16 +0000 2017,@AmazonHelp #fraudamazonoffers,,283094.0,281966.0
980800,352295,True,Sat Oct 14 08:08:50 +0000 2017,@115850 @AmazonHelp SBI 10% Cashback offer is valid for prime membership account if i want to buy MOTO G5 S PLUS.(India),980799,,980800.0
1556270,481171,True,Sat Nov 04 12:27:00 +0000 2017,@AmazonHelp Danke!,,1556269.0,1556271.0
117857,142143,True,Thu Nov 23 21:54:29 +0000 2017,"@117804 Havia emprestado meu Kindle Paperwhite à minha irmã. Ela se apaixonou...e acabou de comprar o seu com o desconto de R$ 110,00. 😉",117855,117865.0,117865.0
347759,198816,True,Sun Oct 08 05:44:14 +0000 2017,@115850 Neither i have received any feedback from @115850 @AmazonHelp on my product.,347758,347760.0,347760.0
395230,169172,True,Sat Jun 17 17:56:22 +0000 2017,@AmazonHelp @115830 301st day requesting any kind of response,395231,395229.0,395394.0
1745580,526330,True,Tue Nov 07 14:59:53 +0000 2017,"@AmazonHelp I wonder with the state of this packaging, where my Amazon package has been on it's 3 day bender? (ie late delivery) https://t.co/jKcW7lEn8G",1745579,,1745580.0
1719117,350794,True,Tue Nov 07 07:14:35 +0000 2017,@AmazonHelp Done,1719118,1719116.0,1719115.0
2725890,764452,True,Mon Nov 20 13:15:43 +0000 2017,"Consider better training of @115830 delivery teams? I've ordered lots recently &amp; put clear delivery instructions in case I am not in.Instructions ignored ALL the time:left in front of my door,@ a different neighbour &amp; today a different street (my street #s stop @ 8)! https://t.co/ekS89npASO",2725889,,2725890.0
989954,354494,True,Sun Nov 05 03:01:11 +0000 2017,"@AmazonHelp its of no use.
Tried more than 5-6 times but no help. Can you plz direct anyone to handle this or share contact details","989953,989955",989956.0,989957.0
2614042,738981,True,Fri Nov 17 13:29:13 +0000 2017,@115850 Need help on order 407-0162713-2131519.,2614040,,2614042.0
2722670,763810,True,Mon Nov 20 11:13:39 +0000 2017,@AmazonHelp Awesome!!,,2722669.0,2722671.0
2374529,684446,True,Tue Nov 14 14:54:05 +0000 2017,@AmazonHelp Yes,2374533,2374526.0,2372318.0
1712574,518725,True,Tue Nov 07 01:05:40 +0000 2017,@AmazonHelp Por ustedes,"1712575,1712573",1712576.0,1712578.0
1601612,491663,True,Sun Nov 05 05:24:07 +0000 2017,@AmazonHelp my credit card was debited with prime membership fees though I am not Amazon Prime member. No one is available to sort. Help,1601611,,1601612.0
1838566,551075,True,Wed Oct 18 06:09:23 +0000 2017,@115850 Order# 403-0139997-5220342,"1838838,1838839",1838565.0,1838565.0
1363472,437476,True,Mon Oct 16 15:10:15 +0000 2017,"@115850 Even in this digital age with good server infra and DB , turnaround time to check what is the  issue was 12hr.","1367673,1367692",1363471.0,1363471.0
2730317,115825,True,Mon Nov 20 13:24:26 +0000 2017,"Die Cyber Monday Woche geht los. Jetzt Angebote sichern! 
&gt;&gt;&gt; https://t.co/fTCtOOekj6

Schnäppchenjäger aufgepasst: Von 20. bis 27. November gibt es aktuelle Blockbuster und Serien bis zu 50% günstiger. Jetzt bei Amazon Video! https://t.co/HvjNCsJbO5","2730313,2730318",,2730317.0
2449363,702024,True,Wed Nov 15 02:25:33 +0000 2017,Wow thank you for fucking me @115821 on Amazon Prime. really needed that. Thanks.,2449362,,2449363.0
2937449,240694,True,Wed Nov 29 11:54:55 +0000 2017,友人もAmazonプライム会員になってて良いって言ってるし会員なってみようかな,2937448,,2937449.0
1494247,412002,True,Fri Nov 03 11:11:45 +0000 2017,@AmazonHelp Preparing for dispatch. Your chat service just confirmed you can’t deliver on time as no stock! Cancelled my order. Amazon FAIL,,1494246.0,1494249.0
2573810,729897,True,Thu Nov 16 20:30:55 +0000 2017,@AmazonHelp it was supposed to arrive in time for my dads bday and didn't :/ https://t.co/DzdjLlgis6,,2573809.0,2573811.0
477692,228481,True,Fri Dec 01 12:08:23 +0000 2017,"Looks like I've had another package stolen by a @115817 driver.  @115821 needs to find other companies to work with, especially during the holidays.",477690,,477692.0
2859926,794725,True,Mon Nov 27 22:15:09 +0000 2017,"@AmazonHelp Not anymore, but just about every Logistics driver has had to call me and get directions to my house.",2859925,2859927.0,2859928.0
863881,325154,True,Fri Oct 20 17:37:26 +0000 2017,@AmazonHelp How’d y’all take my money from one card but say you refunded it to a whole other card? &amp; don’t feel I should be compensated  your mishap😔🙁,863884,863880.0,863883.0
2528244,719850,True,Thu Nov 16 05:34:55 +0000 2017,#amzl_us is such a disappointment. I run into so many “carrier delays” when things are out for delivery it doesn’t make me have much faith in their prime service anymore.,2528242,,2528244.0
1103639,377482,True,Mon Oct 23 23:59:28 +0000 2017,@AmazonHelp This was after not hearing or receiving and email for three days. Might as well just never use amazon again. Plenty of other options.,,1103636.0,1103640.0
29992,122598,True,Wed Nov 01 11:38:37 +0000 2017,@AmazonHelp Bought printer to print didn't get on time had to spend  rs 1200 for printing 120 pages even after ordering printer !! Who will pay the loss,29993,29989.0,29991.0
101215,138149,True,Tue Nov 28 08:12:12 +0000 2017,@AmazonHelp  https://t.co/GcQLiUVD13,,101213.0,101221.0
1058025,269386,True,Fri Oct 20 05:52:22 +0000 2017,@AmazonHelp Hey guys. Any ideas what's happening with this? I pre-ordered and it has already been released yet i've not received it. https://t.co/AV8Iqb2Ctk,1058024,,1058025.0
1600414,155893,True,Sun Nov 05 04:12:41 +0000 2017,"@115850 is this 100 rps worth of wrapping, n luk at dis poorly printed note, n box of this pdct is so old, thanq fo spoiling my mum’s bday https://t.co/qGUrfp7UWh","1600412,1600435",,1600414.0
1024207,362386,True,Sat Oct 14 16:53:38 +0000 2017,"@115830 can you add a ""do not leave with neighbour's"" option?. Safe place is stated. Idiot drivers.",1024206,,1024207.0
744143,297926,True,Wed Oct 11 16:11:37 +0000 2017,@AmazonHelp Yup! I've looked everywhere. And it's been far more than 36 hours.,744145,744142.0,744144.0
83472,134339,True,Thu Nov 30 13:36:20 +0000 2017,@AmazonHelp Here is what I see. I have also received an email saying that it is out of stock and if I want to cancel the order https://t.co/kjyD9OdoPg,83470,83473.0,83474.0
397371,210096,True,Fri Oct 27 13:21:03 +0000 2017,@AmazonHelp pay for one-day delivery and it STILL hasn't been dispatched yet?? Whats up with that Amazon??,397370,,397371.0
179577,158297,True,Wed Oct 04 07:39:58 +0000 2017,"@115850 y m i nt getting delivery of (abof) t shirts at any address in mumbai or surat?
T shirts are showing in stock as well",179572,,179577.0
1905477,567805,True,Wed Oct 18 14:15:48 +0000 2017,@AmazonHelp Call back now +918884963995,,1905475.0,1905480.0
225014,169757,True,Thu Oct 05 06:03:25 +0000 2017,@AmazonHelp I am okay if I will get my product in Saturday instead of Friday .but when I am requesting you agents to change the color.they simply saying,225016,225013.0,225015.0
2836993,789611,True,Mon Nov 27 15:39:18 +0000 2017,@AmazonHelp Thanks but I've already arranged to return it via Hermes pick-up tomorrow for refund.,,2836992.0,2836994.0
2758625,155868,True,Sat Nov 18 19:42:22 +0000 2017,@AmazonHelp It always I’m locked out for security purposes and won’t order my stuff,2758624,2758626.0,2758627.0
2586313,672281,True,Fri Nov 17 01:03:01 +0000 2017,@AmazonHelp Acho que “Quem é você Alasca?” dizem que é um dos melhores do Jhon Green,2586315,2586312.0,2586314.0
320618,192392,True,Sat Oct 07 12:14:01 +0000 2017,@AmazonHelp Are you doing something about this. I have half a mind to unsubscribe totally. It’s irritating!,320617,320619.0,320622.0
2536404,721551,True,Thu Nov 16 09:53:31 +0000 2017,@721552 @AmazonHelp Un bisous du support technique &gt; All ;),,2536402.0,2536406.0
144087,148578,True,Fri Nov 24 18:23:26 +0000 2017,"@AmazonHelp I have fill up the details in form and submitted , kindly help in getting my product deliver to my address",144088,144086.0,144091.0
1731193,504355,True,Tue Nov 07 12:45:07 +0000 2017,@AmazonHelp support team is useless.am contacting them from sat4oct17.and today they r saying sorry we cant help it to unaware of delivery guy abt offer,"1731194,1731195",1731192.0,1731191.0
1221853,406706,True,Wed Oct 25 15:39:07 +0000 2017,@AmazonHelp Os preços tbm! Haha,1221855,1221852.0,1221854.0
2345595,678258,True,Sun Nov 26 16:58:18 +0000 2017,@AmazonHelp On any #Motorola Phone it's is not applicable.,2345596,2345593.0,2345594.0
988122,354116,True,Sat Oct 14 10:42:05 +0000 2017,"Amazonで買った発砲ビーズが全然届かない…
ハロウィンカラーのスライム
💀👿🎃👻 https://t.co/PEt95A8j1s",988121,,988122.0
2827848,787613,True,Sat Nov 11 00:00:35 +0000 2017,"@787612 @116313 スペック見る限りは実用的には有りです！
充電池容量は1200mAh。光量は160ルーメンあるみたいですし、ローライト設定なら25時間点灯で防水。コスパはよろしいかと！
気になる点はバンドベルトな点だけですね。さほどデメリットになるわけではないですけど。",2827847,2827849.0,2827850.0
1381854,132485,True,Fri Nov 10 03:12:00 +0000 2017,@AmazonHelp I received the email! It said your order is on its way be patient.That's the same order for hird time and my other order has not beed fixed,1381856,1381853.0,1381855.0
1135903,387607,True,Tue Oct 24 10:00:14 +0000 2017,"@AmazonHelp A note to say that it was the https://t.co/5XGnlWW0Jc account details I was referring to, slightly unclear as to why I was charged via .com?",,1135901.0,1135904.0
989816,141265,True,Mon Nov 27 16:39:33 +0000 2017,@AmazonHelp I don't know how many times i need to say there is no email address associated with this account as it's on an app. As for specialist advisors they don't have the courtesy to call you back as promised.,989817,490588.0,113745.0
1122771,334894,True,Sun Oct 15 13:23:03 +0000 2017,Yay my Amazon order is out for delivery.,1122770,,1122771.0
1618378,180358,True,Sun Nov 05 14:55:09 +0000 2017,@AmazonHelp Just change the search engine on Prime Video. You don’t need another online formal complaint for this . Just do it.,1618380,1618377.0,1618379.0
2924542,809249,True,Wed Nov 29 03:08:32 +0000 2017,@AmazonHelp I have current orders that are late. But it’s more about that your delivery service is consistently late on the delivery dates you promise. Maybe it shouldn’t be some guy delivering packages from his car at 9:20 pm the day after?,"2924544,2924545",2924541.0,2924543.0
1887817,563034,True,Wed Nov 08 05:34:17 +0000 2017,なんか急にはじまった「Amazon Music Unlimited」ってなんだ。,1887816,,1887817.0
1203469,402718,True,Thu Oct 26 10:17:18 +0000 2017,"@AmazonHelp Ya todo ok, muchas gracias",1203471,1203468.0,1203470.0
671807,280284,True,Thu Nov 23 08:52:19 +0000 2017,@AmazonHelp お支払い番号のメールがこなくて困ってました、、。,671806,671808.0,671809.0
798808,310418,True,Thu Oct 12 15:50:37 +0000 2017,@AmazonHelp Your representative left the chat because he didnt have any answer and it is illegal to have false promises,,798806.0,798804.0
1538738,476982,True,Sat Nov 04 01:37:54 +0000 2017,"これも届いた👍🏻✨

Amazonってほんとに最高w

翌日に届くし！！！

便利便利😋😋 https://t.co/bLe3OLv9sI",1538737,,1538738.0
2733984,766293,True,Mon Nov 20 17:23:20 +0000 2017,"@AmazonHelp In addition to shouting at her at increasing volume levels, I did also try turning the echo off and playing the audiobook manually. The issue isn't starting the book, it's trying to resume when she stops reading after each chapter.",2733985,2733983.0,2733982.0
427310,216640,True,Tue Oct 10 13:02:33 +0000 2017,@AmazonHelp @115850 this is the third time its happening your delivery agents are not responding and even the customer service is worst.,427309,,427310.0
2773040,775059,True,Tue Nov 21 14:26:29 +0000 2017,@AmazonHelp Un vendeur qui s'appelle Amazon et dont le bandeau publicitaire dit clairement en haut sur fond vert 'peut être livré en France et en Belgique'. Si ça c'est pas de la pub mensongère c'est quoi alors ? @4738,2773042,2773039.0,2773041.0
1622658,326485,True,Sun Nov 05 17:15:43 +0000 2017,So @115821 @AmazonHelp sent out the wrong item and replaced it with the wrong item. I ordered jeep 5 lug spacers! They sent Toyota 6...twice https://t.co/JEHdSaXJXY,"1622659,1622657",,1622658.0
603201,263287,True,Sun Dec 03 23:06:18 +0000 2017,@AmazonHelp I am lost.. Looked at both sites.. Mobile and full site..,,603199.0,603202.0
